student_id,day,sleep_hours,study_hours,screen_time_hours,physical_activity_mins,academic_workload_score,social_activity_hours,anxiety_level,mood_rating,routine_consistency_score,journal_entry,stress_score,severity_tier,stress_nature,stress_trajectory,major_factors
STU_045,4,7.96,6.89,5.03,36.2,9.61,3.35,6.96,4.52,8.4,I have three major midterms coming up this week and I feel completely unprepared.,82.99,Severe,Academic,Sudden Escalation,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_045,5,7.3,6.89,5.79,30.0,10.0,3.42,7.31,4.35,5.07,Extremely anxious about upcoming lab exams and pending submissions.,85.47,Severe,Academic,Sudden Escalation,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_045,6,7.03,6.55,5.85,28.1,10.0,3.09,7.39,4.3,6.35,Struggling with the heavy assignment load and complex programming projects.,88.24,Severe,Academic,Sudden Escalation,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_045,7,7.31,7.01,5.47,25.8,10.0,3.14,7.31,4.35,5.57,Extremely anxious about upcoming lab exams and pending submissions.,86.64,Severe,Academic,Sudden Escalation,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_046,1,6.3,5.58,3.02,24.7,4.67,3.82,5.5,6.0,8.2,"Everything is building up at once - exams, poor sleep, and placement worries.",60.5,High,Mixed,Increasing,"[""General Workload Routine""]"
STU_046,2,6.24,5.58,3.02,24.7,4.82,3.82,5.65,5.92,5.12,Feeling overwhelmed by academic deadlines and personal life stress.,60.53,High,Mixed,Increasing,"[""General Workload Routine""]"
STU_046,3,6.18,5.58,3.02,24.7,4.97,3.82,5.8,5.85,7.36,Feeling overwhelmed by academic deadlines and personal life stress.,61.64,High,Mixed,Increasing,"[""General Workload Routine""]"
STU_046,4,6.12,5.58,3.02,24.7,5.12,3.82,5.95,5.78,6.88,Feeling overwhelmed by academic deadlines and personal life stress.,63.41,High,Mixed,Increasing,"[""General Workload Routine""]"
STU_046,5,6.06,5.58,3.02,24.7,5.27,3.82,6.1,5.7,5.26,"Everything is building up at once - exams, poor sleep, and placement worries.",65.73,High,Mixed,Increasing,"[""Exam & Performance Anxiety""]"
STU_046,6,6.0,5.58,3.02,24.7,5.42,3.82,6.25,5.62,8.29,"Exhausted from constant workload, lack of sleep, and social fatigue.",68.71,High,Mixed,Increasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_046,7,5.94,5.58,3.02,24.7,5.57,3.82,6.4,5.55,8.97,Feeling overwhelmed by academic deadlines and personal life stress.,69.46,High,Mixed,Increasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_047,1,7.19,4.88,5.69,15.3,5.24,1.19,6.69,5.71,5.75,Difficulty balancing group project communication and team dynamics.,69.15,High,Social,Stable,"[""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_047,2,7.19,4.88,5.69,15.3,5.24,1.11,6.73,5.67,6.61,Had a conflict with roommate and feeling socially strained.,69.17,High,Social,Stable,"[""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_047,3,7.19,4.88,5.69,15.3,5.24,1.11,6.74,5.66,8.47,Missing home and feeling lonely during weekends in the college dormitory.,66.8,High,Social,Stable,"[""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_047,4,7.19,4.88,5.69,15.3,5.24,1.0,6.8,5.6,6.15,Feeling isolated from my peer group and struggling with campus social life.,71.65,High,Social,Stable,"[""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_047,5,7.19,4.88,5.69,15.3,5.24,1.34,6.59,5.81,5.66,Difficulty balancing group project communication and team dynamics.,67.13,High,Social,Stable,"[""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_047,6,7.19,4.88,5.69,15.3,5.24,1.11,6.74,5.66,6.18,Difficulty balancing group project communication and team dynamics.,70.23,High,Social,Stable,"[""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_047,7,7.19,4.88,5.69,15.3,5.24,1.43,6.54,5.86,4.9,Had a conflict with roommate and feeling socially strained.,64.58,High,Social,Stable,"[""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_048,1,5.0,7.0,7.11,18.9,7.5,1.11,8.75,3.44,6.52,Poor time management has left me pulling late nights to meet project milestones.,98.0,Severe,Time-pressure,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_048,2,4.96,7.0,7.76,12.4,7.65,1.28,8.79,3.42,3.67,"Juggling classes, projects, and personal commitments is overwhelming.",98.0,Severe,Time-pressure,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_048,3,4.91,7.0,7.83,12.5,7.8,1.35,8.84,3.41,4.71,"Juggling classes, projects, and personal commitments is overwhelming.",98.0,Severe,Time-pressure,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_048,4,4.87,7.0,7.86,19.1,7.95,1.07,8.88,3.39,4.36,"Too many deadlines overlapping on the same day, feeling breathless.",98.0,Severe,Time-pressure,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_048,5,4.82,7.0,7.74,13.1,8.1,1.07,8.93,3.37,4.08,"Juggling classes, projects, and personal commitments is overwhelming.",98.0,Severe,Time-pressure,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_048,6,4.78,7.0,7.14,17.9,8.25,1.4,8.97,3.36,6.46,Poor time management has left me pulling late nights to meet project milestones.,98.0,Severe,Time-pressure,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_048,7,4.73,7.0,7.6,18.3,8.4,1.01,9.02,3.34,9.19,Poor time management has left me pulling late nights to meet project milestones.,98.0,Severe,Time-pressure,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_049,1,5.04,7.5,6.56,12.7,4.66,0.94,6.84,5.56,7.62,Had a conflict with roommate and feeling socially strained.,76.0,High,Social,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_049,2,5.04,7.5,6.56,12.7,4.66,0.84,6.9,5.5,6.18,Difficulty balancing group project communication and team dynamics.,80.26,Severe,Social,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_049,3,5.04,7.5,6.56,12.7,4.66,1.04,6.78,5.62,5.44,Difficulty balancing group project communication and team dynamics.,76.34,High,Social,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_049,4,5.04,7.5,6.56,12.7,4.66,1.44,6.54,5.86,5.62,Feeling isolated from my peer group and struggling with campus social life.,77.57,High,Social,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_049,5,5.04,7.5,6.56,12.7,4.66,0.9,6.86,5.54,5.96,Missing home and feeling lonely during weekends in the college dormitory.,79.56,High,Social,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_049,6,5.04,7.5,6.56,12.7,4.66,1.11,6.73,5.67,7.75,Feeling isolated from my peer group and struggling with campus social life.,77.88,High,Social,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_049,7,5.04,7.5,6.56,12.7,4.66,1.13,6.72,5.68,8.53,Missing home and feeling lonely during weekends in the college dormitory.,78.26,High,Social,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_050,1,5.37,5.58,5.56,22.1,7.97,1.04,6.78,5.62,8.12,Difficulty balancing group project communication and team dynamics.,87.66,Severe,Social,Sudden Escalation,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_050,2,5.37,5.58,5.56,22.1,7.97,0.78,6.93,5.47,3.65,Feeling isolated from my peer group and struggling with campus social life.,90.05,Severe,Social,Sudden Escalation,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_050,3,5.37,5.58,5.56,22.1,7.97,0.87,6.88,5.52,9.04,Feeling isolated from my peer group and struggling with campus social life.,87.81,Severe,Social,Sudden Escalation,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_050,4,5.37,5.58,5.56,22.1,7.97,1.37,6.58,5.82,4.32,Difficulty balancing group project communication and team dynamics.,85.39,Severe,Social,Sudden Escalation,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_050,5,5.37,5.58,5.56,22.1,7.97,0.95,6.83,5.57,4.03,Missing home and feeling lonely during weekends in the college dormitory.,85.48,Severe,Social,Sudden Escalation,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_050,6,5.37,5.58,5.56,22.1,7.97,0.75,6.95,5.45,4.63,Missing home and feeling lonely during weekends in the college dormitory.,87.27,Severe,Social,Sudden Escalation,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_050,7,5.37,5.58,5.56,22.1,7.97,1.2,6.68,5.72,3.34,Had a conflict with roommate and feeling socially strained.,88.89,Severe,Social,Sudden Escalation,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_051,1,7.4,7.53,5.15,19.1,3.57,1.85,5.5,6.0,6.38,"Exhausted from constant workload, lack of sleep, and social fatigue.",51.71,Moderate,Mixed,Decreasing,"[""Low Physical Activity"", ""Social Isolation""]"
STU_051,2,7.46,7.53,5.15,19.1,3.42,1.85,5.35,6.08,7.52,"Everything is building up at once - exams, poor sleep, and placement worries.",52.33,Moderate,Mixed,Decreasing,"[""Low Physical Activity"", ""Social Isolation""]"
STU_051,3,7.52,7.53,5.15,19.1,3.27,1.85,5.2,6.15,7.51,"Struggling to manage daily routine, exams, and keeping up health.",52.98,Moderate,Mixed,Decreasing,"[""Low Physical Activity"", ""Social Isolation""]"
STU_051,4,7.58,7.53,5.15,19.1,3.12,1.85,5.05,6.22,5.49,"Exhausted from constant workload, lack of sleep, and social fatigue.",49.36,Moderate,Mixed,Decreasing,"[""Low Physical Activity"", ""Social Isolation""]"
STU_051,5,7.64,7.53,5.15,19.1,3.0,1.85,4.9,6.3,3.67,"Everything is building up at once - exams, poor sleep, and placement worries.",49.41,Moderate,Mixed,Decreasing,"[""Low Physical Activity"", ""Social Isolation""]"
STU_051,6,7.7,7.53,5.15,19.1,3.0,1.85,4.75,6.38,3.89,Feeling overwhelmed by academic deadlines and personal life stress.,46.25,Moderate,Mixed,Decreasing,"[""Low Physical Activity"", ""Social Isolation""]"
STU_051,7,7.76,7.53,5.15,19.1,3.0,1.85,4.6,6.45,7.17,"Exhausted from constant workload, lack of sleep, and social fatigue.",47.7,Moderate,Mixed,Decreasing,"[""Low Physical Activity"", ""Social Isolation""]"
STU_052,1,4.77,6.38,6.05,22.4,5.11,1.85,5.5,6.0,7.0,"Struggling to manage daily routine, exams, and keeping up health.",73.95,High,Mixed,Increasing,"[""Sleep Deprivation"", ""Social Isolation""]"
STU_052,2,4.71,6.38,6.05,22.4,5.26,1.85,5.65,5.92,3.56,"Exhausted from constant workload, lack of sleep, and social fatigue.",73.69,High,Mixed,Increasing,"[""Sleep Deprivation"", ""Social Isolation""]"
STU_052,3,4.65,6.38,6.05,22.4,5.41,1.85,5.8,5.85,6.83,"Everything is building up at once - exams, poor sleep, and placement worries.",73.23,High,Mixed,Increasing,"[""Sleep Deprivation"", ""Social Isolation""]"
STU_052,4,4.59,6.38,6.05,22.4,5.56,1.85,5.95,5.78,5.04,"Struggling to manage daily routine, exams, and keeping up health.",76.51,High,Mixed,Increasing,"[""Sleep Deprivation"", ""Social Isolation""]"
STU_052,5,4.53,6.38,6.05,22.4,5.71,1.85,6.1,5.7,7.19,Feeling overwhelmed by academic deadlines and personal life stress.,76.63,High,Mixed,Increasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_052,6,4.47,6.38,6.05,22.4,5.86,1.85,6.25,5.62,8.06,Feeling overwhelmed by academic deadlines and personal life stress.,78.86,High,Mixed,Increasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_052,7,4.41,6.38,6.05,22.4,6.01,1.85,6.4,5.55,4.34,Feeling overwhelmed by academic deadlines and personal life stress.,83.1,Severe,Mixed,Increasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_053,1,7.49,4.77,5.0,50.4,8.73,1.41,6.55,5.85,6.43,Feeling isolated from my peer group and struggling with campus social life.,74.27,High,Social,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_053,2,7.49,4.77,5.0,50.4,8.73,0.72,6.97,5.43,3.86,Missing home and feeling lonely during weekends in the college dormitory.,80.52,Severe,Social,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_053,3,7.49,4.77,5.0,50.4,8.73,0.81,6.91,5.49,6.55,Missing home and feeling lonely during weekends in the college dormitory.,77.56,High,Social,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_053,4,7.49,4.77,5.0,50.4,8.73,1.36,6.58,5.82,3.11,Feeling isolated from my peer group and struggling with campus social life.,74.33,High,Social,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_053,5,7.49,4.77,5.0,50.4,8.73,1.45,6.53,5.87,9.0,Feeling isolated from my peer group and struggling with campus social life.,72.67,High,Social,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_053,6,7.49,4.77,5.0,50.4,8.73,0.74,6.96,5.44,7.09,Missing home and feeling lonely during weekends in the college dormitory.,76.87,High,Social,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_053,7,7.49,4.77,5.0,50.4,8.73,1.1,6.74,5.66,3.54,Difficulty balancing group project communication and team dynamics.,75.26,High,Social,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_054,1,5.61,4.86,7.06,19.1,7.85,1.19,6.69,5.71,5.02,Feeling isolated from my peer group and struggling with campus social life.,87.43,Severe,Social,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_054,2,5.61,4.86,7.06,19.1,7.85,1.15,6.71,5.69,3.38,Had a conflict with roommate and feeling socially strained.,89.52,Severe,Social,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_054,3,5.61,4.86,7.06,19.1,7.85,1.43,6.54,5.86,6.98,Difficulty balancing group project communication and team dynamics.,85.06,Severe,Social,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_054,4,5.61,4.86,7.06,19.1,7.85,1.46,6.53,5.87,3.78,Had a conflict with roommate and feeling socially strained.,86.33,Severe,Social,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_054,5,5.61,4.86,7.06,19.1,7.85,0.93,6.84,5.56,6.23,Had a conflict with roommate and feeling socially strained.,89.05,Severe,Social,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_054,6,5.61,4.86,7.06,19.1,7.85,1.22,6.67,5.73,4.09,Missing home and feeling lonely during weekends in the college dormitory.,86.56,Severe,Social,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_054,7,5.61,4.86,7.06,19.1,7.85,1.4,6.56,5.84,7.76,Missing home and feeling lonely during weekends in the college dormitory.,87.3,Severe,Social,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_055,1,5.33,6.16,6.48,24.3,9.85,3.35,7.84,4.08,4.48,I have three major midterms coming up this week and I feel completely unprepared.,98.0,Severe,Academic,Stable,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_055,2,5.61,7.37,5.86,19.8,9.86,3.13,7.76,4.12,6.59,I have three major midterms coming up this week and I feel completely unprepared.,96.91,Severe,Academic,Stable,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Low Physical Activity""]"
STU_055,3,5.2,6.71,5.94,20.6,10.0,2.79,7.94,4.03,6.71,I have three major midterms coming up this week and I feel completely unprepared.,98.0,Severe,Academic,Stable,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_055,4,5.24,6.15,5.84,19.1,9.47,3.46,7.72,4.14,8.63,Extremely anxious about upcoming lab exams and pending submissions.,98.0,Severe,Academic,Stable,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Low Physical Activity""]"
STU_055,5,5.45,6.21,6.08,21.3,10.0,3.22,7.86,4.07,6.02,Struggling with the heavy assignment load and complex programming projects.,98.0,Severe,Academic,Stable,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_055,6,5.34,7.23,5.81,13.3,9.94,2.75,7.87,4.06,9.06,I have three major midterms coming up this week and I feel completely unprepared.,98.0,Severe,Academic,Stable,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Low Physical Activity""]"
STU_055,7,5.32,7.03,6.31,26.7,9.37,3.18,7.66,4.17,8.52,Extremely anxious about upcoming lab exams and pending submissions.,98.0,Severe,Academic,Stable,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_056,1,4.92,6.18,4.19,37.1,3.36,4.99,5.5,6.0,3.29,"Everything is building up at once - exams, poor sleep, and placement worries.",58.63,Moderate,Mixed,Decreasing,"[""Sleep Deprivation""]"
STU_056,2,4.98,6.18,4.19,37.1,3.21,4.99,5.35,6.08,7.56,"Struggling to manage daily routine, exams, and keeping up health.",54.17,Moderate,Mixed,Decreasing,"[""Sleep Deprivation""]"
STU_056,3,5.04,6.18,4.19,37.1,3.06,4.99,5.2,6.15,6.78,"Everything is building up at once - exams, poor sleep, and placement worries.",53.43,Moderate,Mixed,Decreasing,"[""Sleep Deprivation""]"
STU_056,4,5.1,6.18,4.19,37.1,3.0,4.99,5.05,6.22,3.49,"Struggling to manage daily routine, exams, and keeping up health.",53.01,Moderate,Mixed,Decreasing,"[""Sleep Deprivation""]"
STU_056,5,5.16,6.18,4.19,37.1,3.0,4.99,4.9,6.3,7.31,"Struggling to manage daily routine, exams, and keeping up health.",52.4,Moderate,Mixed,Decreasing,"[""Sleep Deprivation""]"
STU_056,6,5.22,6.18,4.19,37.1,3.0,4.99,4.75,6.38,4.7,Feeling overwhelmed by academic deadlines and personal life stress.,48.8,Moderate,Mixed,Decreasing,"[""Sleep Deprivation""]"
STU_056,7,5.28,6.18,4.19,37.1,3.0,4.99,4.6,6.45,7.55,"Struggling to manage daily routine, exams, and keeping up health.",48.92,Moderate,Mixed,Decreasing,"[""Sleep Deprivation""]"
STU_057,1,5.77,4.63,3.37,24.1,7.68,3.34,5.5,6.0,5.92,"Exhausted from constant workload, lack of sleep, and social fatigue.",72.0,High,Mixed,Decreasing,"[""Sleep Deprivation"", ""Heavy Academic Workload""]"
STU_057,2,5.83,4.63,3.37,24.1,7.53,3.34,5.35,6.08,6.48,"Everything is building up at once - exams, poor sleep, and placement worries.",71.37,High,Mixed,Decreasing,"[""Sleep Deprivation"", ""Heavy Academic Workload""]"
STU_057,3,5.89,4.63,3.37,24.1,7.38,3.34,5.2,6.15,5.94,"Exhausted from constant workload, lack of sleep, and social fatigue.",73.69,High,Mixed,Decreasing,"[""Sleep Deprivation"", ""Heavy Academic Workload""]"
STU_057,4,5.95,4.63,3.37,24.1,7.23,3.34,5.05,6.22,3.59,"Everything is building up at once - exams, poor sleep, and placement worries.",69.1,High,Mixed,Decreasing,"[""Sleep Deprivation"", ""Heavy Academic Workload""]"
STU_057,5,6.01,4.63,3.37,24.1,7.08,3.34,4.9,6.3,8.37,Feeling overwhelmed by academic deadlines and personal life stress.,69.58,High,Mixed,Decreasing,"[""Heavy Academic Workload""]"
STU_057,6,6.07,4.63,3.37,24.1,6.93,3.34,4.75,6.38,4.4,"Everything is building up at once - exams, poor sleep, and placement worries.",67.34,High,Mixed,Decreasing,"[""Heavy Academic Workload""]"
STU_057,7,6.13,4.63,3.37,24.1,6.78,3.34,4.6,6.45,3.59,"Exhausted from constant workload, lack of sleep, and social fatigue.",66.71,High,Mixed,Decreasing,"[""Heavy Academic Workload""]"
STU_058,1,5.55,5.13,4.49,51.9,5.1,4.21,6.7,4.82,3.08,Terrified about campus placement interviews and job application rejections.,69.33,High,Performance,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_058,2,5.81,5.77,4.49,51.9,5.07,3.48,7.24,4.6,6.79,Terrified about campus placement interviews and job application rejections.,70.42,High,Performance,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_058,3,5.87,5.51,4.49,51.9,4.5,4.24,8.3,4.18,3.6,Constant pressure to perform well and keep up high GPA expectations.,70.58,High,Performance,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_058,4,5.81,5.51,4.49,51.9,5.09,3.37,6.6,4.86,8.34,Feeling inadequate compared to my peers during coding competitive tests.,69.48,High,Performance,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_058,5,5.48,4.34,4.49,51.9,4.64,4.14,6.93,4.73,5.9,Worried about my upcoming seminar presentation in front of professors.,65.32,High,Performance,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_058,6,5.51,5.21,4.49,51.9,4.39,3.66,7.5,4.5,3.4,Feeling inadequate compared to my peers during coding competitive tests.,71.45,High,Performance,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_058,7,5.77,4.5,4.49,51.9,4.52,3.42,7.55,4.48,9.43,Terrified about campus placement interviews and job application rejections.,69.87,High,Performance,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_059,1,6.42,7.69,4.72,40.5,4.93,2.08,5.5,6.0,3.19,"Exhausted from constant workload, lack of sleep, and social fatigue.",57.45,Moderate,Mixed,Decreasing,"[""General Workload Routine""]"
STU_059,2,6.48,7.69,4.72,40.5,4.78,2.08,5.35,6.08,3.38,Feeling overwhelmed by academic deadlines and personal life stress.,60.58,High,Mixed,Decreasing,"[""General Workload Routine""]"
STU_059,3,6.54,7.69,4.72,40.5,4.63,2.08,5.2,6.15,7.98,Feeling overwhelmed by academic deadlines and personal life stress.,60.08,High,Mixed,Decreasing,"[""General Workload Routine""]"
STU_059,4,6.6,7.69,4.72,40.5,4.48,2.08,5.05,6.22,3.65,"Exhausted from constant workload, lack of sleep, and social fatigue.",58.54,Moderate,Mixed,Decreasing,"[""General Workload Routine""]"
STU_059,5,6.66,7.69,4.72,40.5,4.33,2.08,4.9,6.3,6.47,Feeling overwhelmed by academic deadlines and personal life stress.,54.91,Moderate,Mixed,Decreasing,"[""General Workload Routine""]"
STU_059,6,6.72,7.69,4.72,40.5,4.18,2.08,4.75,6.38,7.97,"Everything is building up at once - exams, poor sleep, and placement worries.",54.13,Moderate,Mixed,Decreasing,"[""General Workload Routine""]"
STU_059,7,6.78,7.69,4.72,40.5,4.03,2.08,4.6,6.45,5.31,"Struggling to manage daily routine, exams, and keeping up health.",53.49,Moderate,Mixed,Decreasing,"[""General Workload Routine""]"
STU_060,1,5.16,6.76,6.69,31.1,7.1,2.37,8.17,4.23,6.52,Feeling inadequate compared to my peers during coding competitive tests.,92.91,Severe,Performance,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_060,2,5.21,5.96,6.69,31.1,6.92,2.71,6.54,4.88,8.97,Worried about my upcoming seminar presentation in front of professors.,82.22,Severe,Performance,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_060,3,4.82,6.1,6.69,31.1,6.95,2.4,8.19,4.22,3.96,Terrified about campus placement interviews and job application rejections.,90.98,Severe,Performance,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_060,4,5.18,6.12,6.69,31.1,7.45,2.79,7.23,4.61,6.81,Feeling inadequate compared to my peers during coding competitive tests.,85.06,Severe,Performance,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_060,5,4.66,6.39,6.69,31.1,7.09,2.58,7.37,4.55,7.22,Feeling inadequate compared to my peers during coding competitive tests.,90.22,Severe,Performance,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_060,6,4.83,7.36,6.69,31.1,6.92,2.38,8.07,4.27,5.46,Constant pressure to perform well and keep up high GPA expectations.,89.7,Severe,Performance,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_060,7,5.14,6.35,6.69,31.1,7.48,3.31,7.9,4.34,4.18,Terrified about campus placement interviews and job application rejections.,90.77,Severe,Performance,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_061,1,5.0,7.0,7.32,13.6,7.5,1.02,8.75,3.44,5.9,Poor time management has left me pulling late nights to meet project milestones.,98.0,Severe,Time-pressure,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
